month,employed_junior,employed_mid,employed_senior,employed_total,unemployed,junior_hires,hires_total,vacancies_posted,grads,layoffs,exits,ai_task_share,adoption,n_firms,manager_seats,unit_cost_rel,wage_junior,wage_mid,wage_senior,senior_premium,elasticity,junior_hires_per_senior,employed_junior_vs_cf,employed_total_vs_cf,variant,seed
82,1259,1231,725,3215,866,15,47,47,7,63,30,0.45704551693968687,0.8477193047951088,148,363,0.5465838782643612,4188.745224915056,8782.5855240917,12500.0,2.9841872276329457,1.0,0.2482758620689655,0.5660971223021583,0.7013525305410122,cost_subsidy_end,0
83,1248,1222,727,3197,859,17,53,53,7,69,30,0.46436386151160053,0.8495441581340264,147,357,0.5401047073708054,4167.80149879048,8768.569130333775,12500.0,2.9991831433496947,1.0,0.24621733149931224,0.5583892617449664,0.694396177237185,cost_subsidy_end,0
84,1225,1218,724,3167,852,7,46,46,6,74,41,0.478660980643633,0.8645300202012539,145,349,0.5282939939287504,4146.962491296527,8754.148570176241,12500.0,3.0142544154268287,1.0,0.2361878453038674,0.5508093525179856,0.6904294746021364,cost_subsidy_end,0
85,1207,1217,720,3144,841,10,38,38,6,58,37,0.4872800889173532,0.869602055364292,145,345,0.5209312398467326,4126.227678840045,8739.998903340711,12500.0,3.0294014225395265,1.0,0.2263888888888889,0.5436936936936937,0.6878144826077445,cost_subsidy_end,0
86,1191,1208,717,3116,838,9,33,33,6,58,34,0.4989593298458472,0.880521595594177,145,340,0.5110355015719188,4105.596540445845,8723.284452883227,12500.0,3.044624545265856,1.0,0.21896792189679218,0.5372124492557511,0.6809440559440559,cost_subsidy_end,0
87,1183,1210,719,3112,801,18,54,54,6,55,44,0.5065113231562023,0.8845445840999242,145,335,0.5044834787710907,4085.0685577436157,8707.520095150257,12500.0,3.059924166096337,1.0,0.22253129346314326,0.5288332588287885,0.6738847986141187,cost_subsidy_end,0
88,1173,1209,717,3099,777,19,49,49,5,59,39,0.5137707423690088,0.8885043145671545,145,336,0.49813585581476433,4064.6432149548978,8692.310620079226,12500.0,3.0753006694435547,1.0,0.22315202231520223,0.527191011235955,0.6742819843342036,cost_subsidy_end,0
89,1171,1213,726,3110,745,18,45,50,5,33,25,0.5247759143471081,0.8993113783505623,145,333,0.4890321859950568,4044.3199988801234,8680.388274975601,12500.0,3.090754441651814,1.0,0.22865013774104684,0.524641577060932,0.6750596917733883,cost_subsidy_end,0
90,1153,1206,725,3084,730,9,32,37,5,57,45,0.5349959435317032,0.909081493293091,145,330,0.4806083095562438,4024.098398885723,8668.240867715058,12500.0,3.106285871006848,1.0,0.2206896551724138,0.5267245317496574,0.681245858184228,cost_subsidy_end,0
91,1151,1213,723,3087,704,15,56,56,5,50,25,0.5339841837189199,0.9002262377984112,148,329,0.4808488969669016,4003.9779068912944,8658.642282712763,12500.0,3.1218953477455758,1.0,0.22959889349930843,0.5350999535099954,0.6926183531523447,cost_subsidy_end,0
92,1136,1209,715,3060,694,14,41,41,4,65,38,0.5375558017776524,0.8996180382920951,150,332,0.47755021616989396,3983.958017356838,8648.634742151586,12500.0,3.1375832640659054,1.0,0.23076923076923078,0.5281264528126453,0.6870229007633588,cost_subsidy_end,0
93,1129,1213,722,3064,656,16,51,53,4,43,34,0.5456187925873776,0.9069053360517498,151,329,0.4709994068811619,3964.0382272700535,8641.37066174269,12500.0,3.1533500141365884,1.0,0.23130193905817176,0.5178899082568807,0.6814946619217082,cost_subsidy_end,0
94,1117,1204,716,3037,658,16,51,51,4,77,28,0.5530920700597973,0.9135278526080413,151,328,0.46465062249387507,3944.218036133703,8632.664706845808,12500.0,3.169195994107124,1.0,0.2346368715083799,0.5166512488436633,0.681705948372615,cost_subsidy_end,0
95,1118,1210,720,3048,620,23,64,67,4,50,28,0.5600850661308554,0.9196685387222276,151,328,0.45881099397279773,3924.496945953035,8627.661390664363,12500.0,3.1851216021177127,1.0,0.24166666666666667,0.5192754296330702,0.6846361185983828,cost_subsidy_end,0
96,1102,1199,712,3013,634,13,41,41,4,74,23,0.5669834645158428,0.9259553436539169,151,327,0.4529913197669956,3904.8744612232695,8619.682425618861,12500.0,3.201127238309259,1.0,0.25280898876404495,0.5127966496044672,0.6787564766839378,cost_subsidy_end,0
97,1105,1210,721,3036,581,23,68,73,4,43,32,0.5664614438787833,0.9204712289522795,154,328,0.4531855800468193,3885.3500889171532,8617.052250618899,12500.0,3.217213304833426,1.0,0.26768377253814146,0.5180496952648851,0.6882793017456359,cost_subsidy_end,0
98,1102,1220,727,3049,534,16,60,70,4,43,34,0.5724385486747195,0.925882484363535,154,325,0.44842052203405597,3865.9233384725676,8617.052250618899,12500.0,3.2333802058627397,1.0,0.2751031636863824,0.521286660359508,0.6994723560449645,cost_subsidy_end,0
99,1063,1181,703,2947,610,21,59,59,4,160,29,0.5778046852461671,0.9305753749504118,153,317,0.44381209088830925,3846.5937217802048,8609.389722872742,12500.0,3.2496283476007433,1.0,0.2887624466571835,0.4988268418582825,0.6696205407861849,cost_subsidy_end,0
100,1071,1181,704,2956,572,24,63,63,4,48,27,0.5746312113672359,0.9218270500048462,154,317,0.4456490100177387,3827.3607531713037,8601.734008864016,12500.0,3.2659581382922043,1.0,0.29545454545454547,0.5004672897196262,0.6698391117153863,cost_subsidy_end,0
101,1069,1186,704,2959,554,17,54,54,4,49,17,0.57701006063389,0.9222950792782885,156,317,0.4434302999144653,3808.223949405447,8596.025824521743,12500.0,3.2823699882333712,1.0,0.2940340909090909,0.49813606710158437,0.6671927846674183,cost_subsidy_end,0
102,1076,1190,712,2978,518,22,62,62,4,40,18,0.5873179924001077,0.9356497801329894,156,319,0.43506964054582403,3789.18282965842,8592.234621707865,12500.0,3.2988643097822825,1.0,0.3089887640449438,0.5415198792148969,0.7256335282651072,cost_subsidy_end,0
103,1078,1197,719,2994,486,20,62,69,4,45,19,0.5928165998814673,0.9415258485090575,156,323,0.4306297748609704,3770.236915510128,8592.234621707865,12500.0,3.3154415173691283,1.0,0.3129346314325452,0.5417085427135678,0.7272285644887053,cost_subsidy_end,0
104,1069,1197,711,2977,481,19,60,60,4,74,23,0.5923251615889877,0.9381102317487529,156,321,0.43072303002666557,3751.385730932577,8592.234621707865,12500.0,3.3321020275066617,1.0,0.3234880450070324,0.5345,0.7196035774715978,cost_subsidy_end,0
105,1069,1190,711,2970,473,26,58,58,4,64,18,0.5896712855054094,0.9315096802920174,158,321,0.43239997828126214,3732.6288022779145,8591.465563670736,12500.0,3.348846258800665,1.0,0.33755274261603374,0.5371859296482412,0.7213990769978139,cost_subsidy_end,0
106,1065,1191,715,2971,451,14,44,44,4,41,23,0.5959896708724529,0.9392779632251914,159,318,0.427371261099468,3713.9656582665248,8591.332876943883,12500.0,3.3656746319604673,1.0,0.3328671328671329,0.5338345864661654,0.7214667314230209,cost_subsidy_end,0
107,1064,1202,711,2977,434,21,65,65,4,56,12,0.6003252883117699,0.9440764878493938,158,317,0.4237313961087414,3695.395829975192,8591.332876943883,12500.0,3.3825875698095147,1.0,0.3319268635724332,0.5362903225806451,0.7253898635477583,cost_subsidy_end,0
108,1058,1182,703,2943,457,25,55,55,4,88,14,0.5997241955977535,0.9412774231126165,158,314,0.4236656688028884,3676.918850825316,8588.517787964112,12500.0,3.399585497295995,1.0,0.352773826458037,0.5295295295295295,0.713108795735401,cost_subsidy_end,0
109,1058,1181,703,2942,443,18,47,47,4,45,16,0.6041693455490733,0.9465516847159919,158,314,0.41987298368962517,3658.5342565711894,8585.371762128336,12500.0,3.4166688415035127,1.0,0.3456614509246088,0.53596757852077,0.7187881749328121,cost_subsidy_end,0
110,1047,1175,700,2922,446,16,45,45,3,62,17,0.6092074974921989,0.9528807986400426,158,310,0.41575008978207045,3640.241585288333,8580.83985536226,12500.0,3.4338380316618218,1.0,0.34714285714285714,0.5256024096385542,0.7081919534658264,cost_subsidy_end,0
111,1040,1176,700,2916,439,17,49,49,3,53,14,0.6128212412065883,0.9571002079227431,158,310,0.41276478274389694,3622.0403773618914,8576.6424166714,12500.0,3.45109349915761,1.0,0.3414285714285714,0.537467700258398,0.7280898876404495,cost_subsidy_end,0
112,1051,1188,713,2952,387,24,67,79,3,30,18,0.6113299261767589,0.953469788657042,160,314,0.4137372573365,3603.930175475082,8576.6424166714,12500.0,3.4684356775453367,1.0,0.33520336605890605,0.5456905503634476,0.7394789579158316,cost_subsidy_end,0
113,1055,1192,713,2960,371,27,78,81,3,68,9,0.6027938408157117,0.9389887496020044,163,316,0.41995020315503834,3585.910524597706,8576.6424166714,12500.0,3.4858650025581275,1.0,0.3492286115007013,0.5426954732510288,0.7390761548064919,cost_subsidy_end,0
114,1062,1193,719,2974,345,27,63,74,3,46,12,0.6039517357591162,0.9397282799098591,165,318,0.41874743667373016,3567.9809719747177,8576.6424166714,12500.0,3.503381912118721,1.0,0.3532684283727399,0.5429447852760736,0.7335964479526393,cost_subsidy_end,0
115,1072,1208,729,3009,303,33,94,105,3,58,9,0.5867927102323012,0.9120892128536866,170,328,0.4318191842648027,3550.141067114844,8576.6424166714,12509.29355281207,3.5236046445270466,1.0,0.3662551440329218,0.5427848101265823,0.7356968215158924,cost_subsidy_end,0
116,1085,1223,728,3036,261,28,75,80,3,42,12,0.5949980607593551,0.9239766081871345,171,331,0.4250387640467881,3533.183478400647,8576.6424166714,12509.29355281207,3.540516259425793,1.0,0.3791208791208791,0.548811330298432,0.7413919413919414,cost_subsidy_end,0
117,1102,1233,745,3080,212,30,79,101,3,32,5,0.6026603257639357,0.9350775193798448,172,331,0.4189872907047438,3518.926961973711,8576.6424166714,12509.29355281207,3.554860242338137,1.0,0.37583892617449666,0.5515515515515516,0.7443209279845336,cost_subsidy_end,0
118,1098,1246,737,3081,202,33,62,75,4,58,10,0.6102053085763698,0.9460500963391136,173,337,0.41303099502189367,3506.2370863656665,8576.6424166714,12509.29355281207,3.5677260962915596,1.0,0.4056987788331072,0.5459970164097464,0.7388489208633093,cost_subsidy_end,0
119,1095,1250,746,3091,187,35,64,87,4,50,5,0.6133089320491248,0.950191570881226,174,339,0.4107536108572458,3494.6900247598664,8576.6424166714,12509.29355281207,3.5795144817376565,1.0,0.4195710455764075,0.5399408284023669,0.7394736842105263,cost_subsidy_end,0
120,1098,1251,745,3094,182,34,70,79,4,66,5,0.6114255637142318,0.9466666666666668,175,343,0.41195195575175586,3484.2935958147345,8576.6424166714,12509.29355281207,3.5901950305904156,1.0,0.43221476510067114,0.5427582797825012,0.7410778443113772,cost_subsidy_end,0
121,1100,1260,747,3107,167,30,62,72,4,49,6,0.6105474500507777,0.944756554307116,178,342,0.41254785661176746,3475.507116312245,8576.6424166714,12509.29355281207,3.599271454257674,1.0,0.44712182061579653,0.5472636815920398,0.7470545804279874,cost_subsidy_end,0
122,1100,1262,751,3113,159,31,62,79,5,54,5,0.6138978298483515,0.949438202247191,178,339,0.4100204426377412,3467.8255814755553,8579.877346774678,12509.29355281207,3.607244153118388,1.0,0.4647137150466045,0.5494505494505495,0.7512065637065637,cost_subsidy_end,0
123,1102,1266,757,3125,148,34,68,86,6,55,4,0.6103636769453035,0.9435185185185184,180,342,0.41281264756506286,3461.2897436702765,8579.877346774678,12517.324618421935,3.616375844094703,1.0,0.48348745046235136,0.5485316077650573,0.7517440461871542,cost_subsidy_end,0
124,1037,1196,716,2949,325,25,68,68,6,243,4,0.6078666211875235,0.9392480832044725,181,328,0.41459059783690555,3445.5299464041327,8579.877346774678,12517.324618421935,3.632917087684994,1.0,0.5125698324022346,0.531522296258329,0.7323069282344177,cost_subsidy_end,0
125,1051,1203,720,2974,294,29,71,71,4,41,5,0.6040004442999607,0.9329039805045558,185,330,0.4171329194095074,3431.8856478163725,8579.877346774678,12517.324618421935,3.6473606358027726,1.0,0.5125,0.5439958592132506,0.745924253824931,cost_subsidy_end,0
126,1058,1212,726,2996,270,25,76,76,5,51,4,0.610928310884891,0.9432643408649163,185,333,0.41167889893805587,3419.14021158955,8579.877346774678,12517.324618421935,3.66095680311474,1.0,0.5055096418732782,0.5456420835482207,0.7473185333000748,cost_subsidy_end,0
127,1049,1203,713,2965,302,25,67,67,5,95,1,0.6161587850028787,0.9510287713919936,182,329,0.40732993745532364,3404.7553029702726,8579.877346774678,12517.324618421935,3.676424149336651,1.0,0.5035063113604488,0.5385010266940452,0.7371954251616112,cost_subsidy_end,0
128,1056,1216,718,2990,275,22,64,64,5,34,2,0.614229284885416,0.9477688453694207,185,336,0.408632121850054,3391.038848379292,8579.877346774678,12517.324618421935,3.691294962428533,1.0,0.49164345403899723,0.5412608918503332,0.7410161090458488,cost_subsidy_end,0
129,1066,1225,721,3012,254,28,71,71,5,45,0,0.623447324506373,0.9617328093333849,185,335,0.4013173409866458,3378.1566596267003,8579.877346774678,12517.324618421935,3.7053712659392026,1.0,0.4868238557558946,0.5413915693245303,0.741506646971935,cost_subsidy_end,0
130,1063,1215,725,3003,263,21,53,53,5,61,4,0.6308069725773963,0.9728472992391822,184,335,0.3955940857960328,3364.809733710422,8579.877346774678,12517.324618421935,3.7200690704787367,1.0,0.4675862068965517,0.5398679532757745,0.7387453874538745,cost_subsidy_end,0
131,1063,1219,727,3009,258,22,53,53,5,46,3,0.6295819107330388,0.9707418183423937,185,334,0.39639708913412575,3351.292022568517,8579.877346774678,12517.324618421935,3.735074274079026,1.0,0.4484181568088033,0.5451282051282051,0.7483213131061925,cost_subsidy_end,0
132,1066,1223,724,3013,249,27,60,60,5,51,5,0.6239737646685813,0.9619001935816108,188,339,0.4003589925737833,3338.225689690635,8579.877346774678,12517.324618421935,3.749693933840033,1.0,0.44060773480662985,0.5509043927648579,0.7515589922673983,cost_subsidy_end,0
133,1076,1229,732,3037,224,25,63,70,5,35,2,0.6297406138618835,0.9706119450330131,188,339,0.39578264286716563,3326.193345872948,8579.877346774678,12517.324618421935,3.7632582705852315,1.0,0.42896174863387976,0.558961038961039,0.7621079046424091,cost_subsidy_end,0
134,1073,1225,742,3040,222,21,51,64,6,46,3,0.6283387225457137,0.9682897140326654,190,338,0.39690432371030054,3313.4795470933614,8579.877346774678,12517.324618421935,3.7776978673075976,1.0,0.40970350404312667,0.5626638699528055,0.7692307692307693,cost_subsidy_end,0
135,1083,1243,742,3068,195,23,56,60,5,27,3,0.6296743275801956,0.9702009371703655,191,341,0.39562700663534306,3301.895372915376,8579.877346774678,12517.324618421935,3.7909513187784283,1.0,0.3948787061994609,0.5608493008803729,0.769307923771314,cost_subsidy_end,0
136,1086,1248,740,3074,187,30,55,70,6,47,6,0.6282666777641592,0.9678988390649237,193,342,0.39647018987241783,3291.7417183694147,8579.877346774678,12517.324618421935,3.8026448273780336,1.0,0.4027027027027027,0.5583547557840617,0.7663924208426827,cost_subsidy_end,0
137,1083,1244,738,3065,195,25,63,63,6,68,3,0.6308679523922639,0.971784849427618,193,343,0.3943349106391232,3280.8955851680366,8579.877346774678,12517.324618421935,3.815215782851815,1.0,0.3983739837398374,0.5531154239019408,0.7575383094414236,cost_subsidy_end,0
138,1060,1212,717,2989,269,27,65,65,6,138,5,0.6339439408674731,0.9764122010739423,192,336,0.3916410938695177,3267.0015482297445,8579.877346774678,12517.324618421935,3.8314412875636883,1.0,0.41283124128312415,0.5413687436159347,0.7405847373637264,cost_subsidy_end,0
139,1045,1192,707,2944,314,24,59,59,5,103,4,0.6310046878940155,0.971784849427618,193,334,0.39360550353402846,3251.1295800781086,8579.877346774678,12517.324618421935,3.8501463291786746,1.0,0.41725601131541723,0.5334354262378764,0.7288932904184204,cost_subsidy_end,0
140,1050,1207,717,2974,288,22,69,69,6,38,1,0.6293091530659318,0.9690827825958815,195,337,0.39487757041110594,3235.4476609271437,8579.877346774678,12517.324618421935,3.8688076366022854,1.0,0.41143654114365413,0.5381855458739108,0.7386984600099354,cost_subsidy_end,0
141,1070,1224,730,3024,237,26,75,75,6,23,5,0.6346360016580159,0.9772024407155399,195,339,0.39059595844453304,3222.2725934928353,8579.877346774678,12517.324618421935,3.884626224267878,1.0,0.40136986301369865,0.5470347648261759,0.7477744807121661,cost_subsidy_end,0
142,1068,1222,723,3013,245,23,53,53,6,60,5,0.6360729304992415,0.9793391928522919,195,335,0.3891948621830787,3208.79304753008,8579.877346774678,12517.324618421935,3.9009448203762958,1.0,0.40802213001383125,0.5418569254185692,0.7390237920039244,cost_subsidy_end,0
143,1076,1227,734,3037,224,29,77,81,6,52,2,0.6337810633979246,0.9757418406405935,197,341,0.3908178768903775,3195.952865514749,8579.877346774678,12517.324618421935,3.9166174049334295,1.0,0.4114441416893733,0.5467479674796748,0.7449104733872945,cost_subsidy_end,0
144,1078,1232,742,3052,210,18,49,61,7,32,4,0.6257865199498711,0.9633721854371323,201,340,0.3969079803630583,3183.099360376495,8579.877346774678,12526.029388641753,3.9351675742726995,1.0,0.3948787061994609,0.5408931259407928,0.7429406037000974,cost_subsidy_end,0
145,1079,1234,739,3052,210,28,61,66,7,58,4,0.6286094314968271,0.9676616915422885,201,337,0.39451589783030355,3170.317420532493,8579.877346774678,12526.029388641753,3.951033201759922,1.0,0.40054127198917455,0.5365489806066633,0.7354216867469879,cost_subsidy_end,0
146,1074,1245,748,3067,198,32,57,81,7,41,3,0.6307973814311667,0.9709784411276949,201,339,0.39310479997519926,3158.324049913309,8579.877346774678,12526.029388641753,3.9660367937816807,1.0,0.410427807486631,0.5454545454545454,0.7528227785959745,cost_subsidy_end,0
147,1083,1255,747,3085,186,36,59,75,8,41,2,0.626327889807508,0.9640522875816995,204,343,0.39615929148779105,3148.1305964631147,8579.877346774678,12526.029388641753,3.9788785772466335,1.0,0.428380187416332,0.5477996965098634,0.7539100684261975,cost_subsidy_end,0
148,1087,1266,748,3101,176,32,57,72,9,39,1,0.6265820089960392,0.964401294498382,206,346,0.39584678536459733,3138.8957474392587,8579.877346774678,12526.029388641753,3.990584714022633,1.0,0.4304812834224599,0.5426859710434349,0.747589199614272,cost_subsidy_end,0
149,1090,1270,745,3105,170,28,55,64,9,46,6,0.6272417817586305,0.965378421900161,207,347,0.39512076255910433,3130.600272759073,8579.877346774678,12526.029388641753,4.001158978243576,1.0,0.436241610738255,0.544727636181909,0.7514520813165537,cost_subsidy_end,0
150,1094,1266,753,3113,163,28,70,87,10,60,7,0.627893244225611,0.9663461538461539,208,345,0.3945584237404724,3123.0419310646826,8579.877346774678,12526.029388641753,4.010842526335046,1.0,0.43293492695883135,0.5464535464535465,0.7530237058538946,cost_subsidy_end,0
151,1088,1268,749,3105,175,22,60,61,10,65,3,0.6304241130246475,0.970209339774557,207,344,0.3926044167181413,3114.111170395833,8579.877346774678,12526.029388641753,4.0223449656261225,1.0,0.4325767690253672,0.5470085470085471,0.7576866764275256,cost_subsidy_end,0
152,1101,1264,752,3117,166,33,63,77,9,49,4,0.6241374222349456,0.9605055292259084,211,354,0.3971769949298566,3106.811160388149,8579.877346774678,12550.948191787242,4.039816887428456,1.0,0.4454787234042553,0.5499500499500499,0.7558195926285161,cost_subsidy_end,0
153,1106,1266,759,3131,160,29,66,75,10,52,2,0.6312524028229414,0.9714285714285714,210,352,0.3917723468290128,3099.6061070177702,8579.877346774678,12550.948191787242,4.049207466513514,1.0,0.4453227931488801,0.5483391175012394,0.7528251983649916,cost_subsidy_end,0
154,1101,1263,752,3116,179,21,52,52,10,64,3,0.6368795028004529,0.9800637958532694,209,348,0.387367454560148,3091.064537321448,8579.877346774678,12550.948191787242,4.060396682193904,1.0,0.44680851063829785,0.5474888115365489,0.7522935779816514,cost_subsidy_end,0
155,1088,1259,751,3098,203,12,41,41,9,58,2,0.6294138699657845,0.9685534591194969,212,350,0.3930825368161634,3080.245811440823,8579.877346774678,12550.948191787242,4.0746579851419,1.0,0.4247669773635153,0.5380811078140455,0.7422137038811691,cost_subsidy_end,0
0,2156,1435,855,4446,279,22,47,47,27,76,0,1.6963686010845535e-05,0.024030832401680656,150,692,1.0037351156565628,5833.333333333333,9166.666666666666,12500.0,2.142857142857143,1.0,0.3087719298245614,0.9949238578680203,0.9957446808510638,cost_subsidy_end,1
1,2154,1439,852,4445,296,32,67,67,20,64,0,2.0130989514666737e-05,0.02552731695531191,151,697,1.0037364871119099,5833.333333333333,9166.666666666666,12500.0,2.142857142857143,1.0,0.38028169014084506,0.994919168591224,0.9950749944034027,cost_subsidy_end,1
2,2148,1432,852,4432,323,31,67,67,18,77,1,2.509351297004197e-05,0.028475276846125094,150,695,1.0036759137317532,5832.506404782237,9166.666666666666,12500.0,2.143160955597219,1.0,0.39906103286384975,0.9907749077490775,0.989506586291583,cost_subsidy_end,1
3,2133,1428,848,4409,357,20,54,54,16,74,2,3.0126719861372998e-05,0.030584695709857973,152,694,1.0034044857928703,5828.233524453437,9166.666666666666,12500.0,2.1447321812954003,1.0,0.3714622641509434,0.9852193995381062,0.9867949865711728,cost_subsidy_end,1
4,2082,1383,832,4297,478,39,78,78,14,189,4,3.851426485915928e-05,0.03497066062213867,152,676,1.0025288878802956,5816.458867624567,9162.572463768116,12500.0,2.149073909828057,1.0,0.4153846153846154,0.971535230984601,0.9699774266365688,cost_subsidy_end,1
5,2077,1395,831,4303,480,31,73,73,11,65,1,4.9388666211678864e-05,0.04009853926624402,152,681,1.0016909060358712,5803.02008255894,9162.101659649425,12500.0,2.154050791168021,1.0,0.42117930204572807,0.9669459962756052,0.9706744868035191,cost_subsidy_end,1
6,2074,1389,825,4288,498,33,65,65,10,75,2,6.544665709065395e-05,0.04750094854641699,151,671,1.000744238572839,5788.291210128104,9160.096506220945,12500.0,2.1595319838310894,1.0,0.4322077922077922,0.976,0.9783253479352042,cost_subsidy_end,1
7,2071,1392,830,4293,497,29,70,70,10,63,4,8.428742473619599e-05,0.054675341482399324,151,669,0.9997456049329239,5772.3963787098155,9159.55234207206,12500.0,2.1654784564177603,1.0,0.4283132530120482,0.9861904761904762,0.9903114186851211,cost_subsidy_end,1
8,2071,1389,822,4282,514,36,71,71,10,79,1,0.0001071588001437111,0.062112224818534234,151,671,0.9986907343159043,5755.506596626686,9158.101323879257,12500.0,2.1718331462475042,1.0,0.44282238442822386,0.9876013352408202,0.9877739331026528,cost_subsidy_end,1
9,2067,1383,826,4276,525,33,74,74,9,78,2,0.00013768734660742082,0.07129797499612828,151,666,0.9974573740124891,5737.3667288209,9155.113145508058,12500.0,2.1786998445136705,1.0,0.4445520581113802,0.9880497131931166,0.9877569877569877,cost_subsidy_end,1
10,2059,1377,818,4254,555,28,60,60,9,81,0,0.00017040236496333792,0.07881582766989018,151,662,0.9960652976555949,5717.422210692128,9150.311851031483,12500.0,2.1862999686508724,1.0,0.445432318292954,0.9767552182163188,0.9747937671860678,cost_subsidy_end,1
11,2073,1389,826,4288,527,37,81,81,9,45,1,0.0002068050975570547,0.08542449547030757,152,665,0.994862354844781,5698.293551197096,9149.416777565553,12500.0,2.1936391812201395,1.0,0.4491525423728814,0.9824644549763033,0.9812356979405035,cost_subsidy_end,1
12,2102,1407,837,4346,473,52,105,105,9,46,4,0.0002476653831887607,0.0913497184728577,154,677,0.9938673992376662,5682.123034384459,9149.416777565553,12500.0,2.199881967419264,1.0,0.47909199522102747,0.9924457034938622,0.9920109564026478,cost_subsidy_end,1
13,2089,1398,833,4320,499,29,60,60,10,86,10,0.00030732436335378433,0.10120603471559968,153,670,0.9927621111091163,5664.381561560351,9149.416777565553,12500.0,2.2067722423269562,1.0,0.4777911164465786,0.9839849269901083,0.985851209493382,cost_subsidy_end,1
14,2094,1399,827,4320,502,29,58,58,9,56,4,0.0003728930476299391,0.10962719355907483,153,669,0.9916518887250989,5646.678629505548,9149.416777565553,12500.0,2.2136907056625894,1.0,0.4788391777509069,0.9730483271375465,0.9725348941918055,cost_subsidy_end,1
15,2087,1395,820,4302,509,32,67,67,9,79,14,0.00044859399692734277,0.1177281632431789,153,665,0.9904929416475464,5628.320562482297,9149.416777565553,12500.0,2.2209111690125622,1.0,0.4975609756097561,0.980733082706767,0.9799544419134396,cost_subsidy_end,1
16,2085,1399,824,4308,501,29,60,60,9,53,10,0.0005443191888728067,0.12751287663776673,153,663,0.9893192430542271,5609.791605481024,9149.416777565553,12500.0,2.2282467654924876,1.0,0.4830097087378641,0.9747545582047685,0.9759855006796556,cost_subsidy_end,1
17,2088,1397,821,4306,498,32,67,67,9,63,8,0.0006562013124552632,0.13721607696152852,152,661,0.9881231410229968,5591.5701202170285,9149.416777565553,12500.0,2.2355080471591817,1.0,0.48599269183922045,0.9807421324565524,0.9806422227283079,cost_subsidy_end,1
18,2062,1377,810,4249,550,33,68,68,9,121,10,0.0007820727449980609,0.14597929927972603,151,655,0.986641182049438,5570.431145872293,9146.828695528871,12500.0,2.2439914743874967,1.0,0.4925925925925926,0.9721829325789721,0.9689851767388825,cost_subsidy_end,1
19,2064,1377,808,4249,542,23,53,53,8,51,14,0.0009133204842938613,0.15218377023252647,151,656,0.9852203879076331,5549.889752790713,9145.076009790806,12500.0,2.2522969926951224,1.0,0.4863861386138614,0.9690140845070423,0.9681020733652312,cost_subsidy_end,1
20,2023,1355,798,4176,611,25,59,59,8,130,10,0.0010917349791755835,0.1624073862861153,148,635,0.983288193913953,5524.665048955283,9137.45511311598,12500.0,2.262580607011416,1.0,0.47869674185463656,0.9702637889688249,0.969809568044589,cost_subsidy_end,1
21,2001,1340,791,4132,651,21,51,51,8,92,9,0.001258750020638065,0.16719877202701047,148,639,0.9810290812890691,5497.041723710507,9125.544114256056,12500.0,2.2739503588054433,1.0,0.46776232616940583,0.9643373493975904,0.9663236669784846,cost_subsidy_end,1
22,2009,1336,793,4138,641,31,66,66,8,59,11,0.0014477569308227677,0.17174216170002554,150,635,0.9787265459634877,5470.572983241767,9112.431090892409,12500.0,2.284952607028874,1.0,0.4703656998738966,0.9691268692715871,0.9652437602052718,cost_subsidy_end,1
23,2006,1339,787,4132,641,28,56,56,8,60,12,0.0017069913497455647,0.1808863595861968,150,630,0.9764459828197121,5444.17230344251,9100.520449987223,12500.0,2.2960331347514265,1.0,0.4625158831003812,0.9790141532454856,0.9770631354930244,cost_subsidy_end,1
24,2003,1335,794,4132,636,34,71,71,8,71,13,0.002011105392017647,0.19042897541876944,150,628,0.9741503540728055,5417.747713634429,9088.224094596606,12500.0,2.3072318352038086,1.0,0.4357682619647355,0.9789833822091887,0.9775254317482849,cost_subsidy_end,1
25,2017,1350,792,4159,601,41,81,81,8,51,13,0.0023869666269029223,0.2020346171695705,150,621,0.97204584723128,5393.19408892239,9081.053345779837,12500.0,2.3177359824069703,1.0,0.45202020202020204,0.9815085158150851,0.9795101271785209,cost_subsidy_end,1
26,2027,1357,801,4185,564,35,77,77,8,48,16,0.0028199797346353406,0.21344869350595289,151,626,0.9701596314710732,5370.416402757881,9076.57067960781,12500.0,2.3275662560506203,1.0,0.4544319600499376,0.9778099372889532,0.977803738317757,cost_subsidy_end,1
27,2009,1337,799,4145,601,25,52,52,8,92,11,0.003233375367903883,0.21897277719187588,148,613,0.9679311462994789,5345.834290563814,9066.549267789627,12500.0,2.3382692617435494,1.0,0.44680851063829785,0.9635491606714628,0.963953488372093,cost_subsidy_end,1
28,2033,1359,803,4195,544,46,96,96,8,44,13,0.003825679714142896,0.23194308474116462,148,617,0.9659892078190836,5324.195024066971,9063.793329478234,12500.0,2.347772751279061,1.0,0.4657534246575342,0.967174119885823,0.9659221736127102,cost_subsidy_end,1
29,2028,1354,804,4186,542,37,70,70,8,78,18,0.004530640580460192,0.24607065194711342,147,617,0.9639539042748505,5302.8321049020815,9060.070155113937,12500.0,2.357230957481128,1.0,0.47139303482587064,0.9634204275534441,0.9625201195677168,cost_subsidy_end,1
30,2049,1368,807,4224,503,45,85,85,8,46,8,0.005322162992778883,0.25914499640699584,147,618,0.9620644125364272,5283.860481967773,9060.070155113937,12500.0,2.3656945603803776,1.0,0.48451053283767037,0.9799139167862266,0.9761959787381558,cost_subsidy_end,1
