anchor,eps,seed,month,junior,total
0.15,0.75,1,36,1.0324737344794652,1.03239241092087
0.15,0.75,1,42,1.05322265625,1.0493040811512149
0.15,0.75,1,48,0.9985590778097982,1.0006971880083662
0.15,0.75,1,54,0.9792970630717381,0.9848555452003728
0.15,0.75,1,60,0.9196729196729196,0.9448195576251455
0.15,0.75,1,66,0.8877400295420975,0.9453069023166946
0.15,0.75,1,72,0.8194856577645895,0.9188995215311004
0.15,0.75,1,78,0.7276264591439688,0.8615673392773345
0.15,0.75,1,84,0.6490034030140982,0.8158266603862458
0.15,0.75,1,90,0.6485671191553545,0.8433471174896618
0.15,0.75,1,96,0.616757560733763,0.8210778443113772
0.15,0.75,1,102,0.5815533980582525,0.7859492481203008
0.15,0.75,1,108,0.5836972343522562,0.7919494500351042
0.15,0.75,1,114,0.5870936438622029,0.8023474178403756
0.15,0.75,1,120,0.6305031446540881,0.8658381942683236
0.15,0.75,1,126,0.6171835282155567,0.8476120137863121
0.15,0.75,1,132,0.6369199388067313,0.8688484251968503
0.15,0.75,1,138,0.6378539493293591,0.8724121328839672
0.15,0.75,1,144,0.6395291809710643,0.8725978647686833
0.15,0.75,1,150,0.6414904330312186,0.8780428432327166
0.15,1.0,0,0,1.0018570102135562,1.0022497187851518
0.15,1.0,0,6,1.0023397285914835,1.0059077482390366
0.15,1.0,0,12,1.0283790283790284,1.0252958923184032
0.15,1.0,0,18,0.9911256422232602,0.9941109852774632
0.15,1.0,0,24,1.0004703668861712,1.0029646522234892
0.15,1.0,0,30,1.0321969696969697,1.0274599542334095
0.15,1.0,0,36,1.000925497454882,0.9988809310653536
0.15,1.0,0,42,0.9621451104100947,0.9603485838779956
0.15,1.0,0,48,0.9695767195767195,0.9703054902798547
0.15,1.0,0,54,0.9635791366906474,0.9699869508481949
0.15,1.0,0,60,0.9469483568075118,0.9738458039572436
0.15,1.0,0,66,0.888427846934071,0.9472035794183445
0.15,1.0,0,72,0.8082622361921868,0.9095848728537275
0.15,1.0,0,78,0.746875,0.8863194294359196
0.15,1.0,0,84,0.700089928057554,0.8731196860693263
0.15,1.0,0,90,0.6496116948378254,0.8369781312127237
0.15,1.0,0,96,0.6384364820846905,0.844559585492228
0.15,1.0,0,102,0.6904881731253145,0.9359161793372319
0.15,1.0,0,108,0.6916916916916916,0.9469348194814635
0.15,1.0,0,114,0.7167689161554193,0.9810064134188455
0.15,1.0,0,120,0.6950074147305981,0.9554491017964072
0.15,1.0,0,126,0.7271789582258896,1.0027438263906212
0.15,1.0,0,132,0.7436692506459949,1.0217011723621852
0.15,1.0,0,138,0.7323799795709908,1.0081764122893955
0.15,1.0,0,144,0.7295534370296036,0.997809152872444
0.15,1.0,0,150,0.7302697302697303,1.0029027576197387
0.15,1.0,1,0,0.9949238578680203,0.9957446808510638
0.15,1.0,1,6,0.976,0.9783253479352042
0.15,1.0,1,12,0.9924457034938622,0.9920109564026478
0.15,1.0,1,18,0.9721829325789721,0.9689851767388825
0.15,1.0,1,24,0.9926686217008798,0.9912467471019636
0.15,1.0,1,30,0.9244380679100909,0.9207302981280333
0.15,1.0,1,36,0.9398280802292264,0.9375289217954651
0.15,1.0,1,42,0.955078125,0.9537626798773295
0.15,1.0,1,48,0.957252641690682,0.9577039274924471
0.15,1.0,1,54,0.9359653346172364,0.9431500465983225
0.15,1.0,1,60,0.9167869167869168,0.9408614668218859
0.15,1.0,1,66,0.8985721319547021,0.960592309529496
0.15,1.0,1,72,0.8550939663699307,0.9614832535885167
0.15,1.0,1,78,0.7859922178988327,0.9378226184889723
0.15,1.0,1,84,0.7049100631988332,0.8914272256241168
0.15,1.0,1,90,0.6993464052287581,0.9126733154950134
0.15,1.0,1,96,0.6936043629152207,0.921437125748503
0.15,1.0,1,102,0.6548543689320389,0.8902725563909775
0.15,1.0,1,108,0.6768558951965066,0.9155160308916452
0.15,1.0,1,114,0.683163512857836,0.9312206572769953
0.15,1.0,1,120,0.750524109014675,1.0235861019528278
0.15,1.0,1,126,0.7366548042704626,1.0078778926637124
0.15,1.0,1,132,0.7465578786333503,1.0211614173228347
0.15,1.0,1,138,0.7287630402384501,1.0
0.15,1.0,1,144,0.7229033840117705,0.9902728351126928
0.15,1.0,1,150,0.7593152064451159,1.0360272638753651
0.15,1.25,0,0,1.0,1.0017997750281216
0.15,1.25,0,6,0.9943846513804399,0.9993183367416496
0.15,1.25,0,12,1.0360750360750361,1.0334184265490833
0.15,1.25,0,18,0.9934609995329285,0.9961494903737259
0.15,1.25,0,24,1.0014111006585136,1.0020524515393388
0.15,1.25,0,30,0.9900568181818182,0.9890160183066361
0.15,1.25,0,36,0.9865802869042111,0.982094897045658
0.15,1.25,0,42,0.9490761604326273,0.9459694989106754
0.15,1.25,0,48,0.9016754850088183,0.902584917752617
0.15,1.25,0,54,0.9339028776978417,0.939321444106133
0.15,1.25,0,60,0.9910798122065728,1.0136456675005685
0.15,1.25,0,66,0.950207468879668,1.00917225950783
0.15,1.25,0,72,0.8756174225415357,0.9821777874375136
0.15,1.25,0,78,0.8209821428571429,0.9764426194078236
0.15,1.25,0,84,0.8098021582733813,1.013298452147373
0.15,1.25,0,90,0.7971676564641389,1.0284956925115971
0.15,1.25,0,96,0.8022335970218707,1.0671322369903131
0.15,1.25,0,102,0.8711625566180171,1.1734892787524367
0.15,1.25,0,108,0.8743743743743744,1.1875454325175672
0.15,1.25,0,114,0.906441717791411,1.2368031573754317
0.15,1.25,0,120,0.8764211566979733,1.2004790419161677
0.15,1.25,0,126,0.9164517792676637,1.2544275380394114
0.15,1.25,0,132,0.8852713178294573,1.2105263157894737
0.15,1.25,0,138,0.8855975485188968,1.2148166501486621
0.15,1.25,0,144,0.8931259407927747,1.231012658227848
0.15,1.25,0,150,0.8596403596403597,1.1765844218674408
0.15,1.25,1,0,0.9912321181356715,0.993952967525196
0.15,1.25,1,6,0.9844705882352941,0.9849418206707734
0.15,1.25,1,12,0.9759206798866855,0.9728372517690025
0.15,1.25,1,18,1.0061291843470062,1.0059293044469784
0.15,1.25,1,24,1.0381231671554252,1.0387982020345399
0.15,1.25,1,30,1.0143472022955524,1.0124797781372776
0.15,1.25,1,36,0.9608404966571156,0.960666358167515
0.15,1.25,1,42,0.9921875,0.9915074309978769
0.15,1.25,1,48,0.9870317002881844,0.9865210318382523
0.15,1.25,1,54,1.0158883004333172,1.021901211556384
0.15,1.25,1,60,1.0134680134680134,1.0367869615832364
0.15,1.25,1,66,0.9798129000492368,1.0458562216384046
0.15,1.25,1,72,0.9060336300692384,1.0315789473684212
0.15,1.25,1,78,0.8433852140077821,1.0204129516658846
0.15,1.25,1,84,0.7992221682061255,1.0242581252943948
0.15,1.25,1,90,0.8179989944695827,1.0807589394307955
0.15,1.25,1,96,0.8016856717897868,1.0752095808383233
0.15,1.25,1,102,0.8038834951456311,1.0888157894736843
0.15,1.25,1,108,0.7981562348374576,1.0847179967236134
0.15,1.25,1,114,0.7976710334788938,1.089906103286385
0.15,1.25,1,120,0.860062893081761,1.1772761856454477
0.15,1.25,1,126,0.8546009150991357,1.1686361398325948
0.15,1.25,1,132,0.8633350331463538,1.187253937007874
0.15,1.25,1,138,0.8002980625931445,1.0979778526721233
0.15,1.25,1,144,0.8273663560568907,1.1333333333333333
0.15,1.25,1,150,0.8645518630412891,1.1842745861733204
0.15,1.5,0,0,1.0,1.0
0.15,1.5,0,6,0.9934487599438465,0.994546693933197
0.15,1.5,0,12,1.0226070226070225,1.017637502900905
0.15,1.5,0,18,1.0177487155534797,1.0158550396375992
0.15,1.5,0,24,1.017403574788335,1.017103762827822
0.15,1.5,0,30,1.037405303030303,1.0370709382151029
0.15,1.5,0,36,1.03701989819528,1.0322291853178156
0.15,1.5,0,42,1.0189274447949528,1.018082788671024
0.15,1.5,0,48,1.0101410934744268,1.011963255714591
0.15,1.5,0,54,1.0476618705035972,1.053284036537625
0.15,1.5,0,60,1.0629107981220658,1.0882419831703434
0.15,1.5,0,66,1.033656062701706,1.0973154362416107
0.15,1.5,0,72,0.9829366861248316,1.1006302977613562
0.15,1.5,0,78,0.9258928571428572,1.1037389237086666
0.15,1.5,0,84,0.9123201438848921,1.1410507957270548
0.15,1.5,0,90,0.9232526267702147,1.1926220455047494
0.15,1.5,0,96,0.9641693811074918,1.2730344672223475
0.15,1.5,0,102,1.042274786109713,1.4042397660818713
0.15,1.5,0,108,1.0560560560560561,1.4359098618851467
0.15,1.5,0,114,1.0751533742331287,1.4632461766156881
0.15,1.5,0,120,1.0153237765694514,1.3949700598802395
0.15,1.5,0,126,1.0469314079422383,1.4340234472437017
0.15,1.5,0,132,1.0806201550387597,1.4746819655774508
0.15,1.5,0,138,1.0689479060265576,1.472001982160555
0.15,1.5,0,144,1.0361264425489212,1.429649464459591
0.15,1.5,0,150,1.032967032967033,1.4187227866473149
0.15,1.5,1,0,1.0,1.0
0.15,1.5,1,6,1.0,1.0
0.15,1.5,1,12,1.0,1.0
0.15,1.5,1,18,1.0,1.0
0.15,1.5,1,24,0.9912023460410557,0.9919564703099125
0.15,1.5,1,30,0.9789574366331899,0.9755026577305292
0.15,1.5,1,36,0.9670487106017192,0.966682091624248
0.15,1.5,1,42,0.98779296875,0.9882047652748289
0.15,1.5,1,48,0.973583093179635,0.9739716476876598
0.15,1.5,1,54,0.9966297544535387,1.0009319664492078
0.15,1.5,1,60,1.0062530062530062,1.030267753201397
0.15,1.5,1,66,1.0329886755292959,1.1012658227848102
0.15,1.5,1,72,0.9718100890207715,1.1050239234449761
0.15,1.5,1,78,0.9503891050583657,1.1454716095729705
0.15,1.5,1,84,0.9202722411278561,1.1693358455016487
0.15,1.5,1,90,0.9316239316239316,1.2274385794210654
0.15,1.5,1,96,0.9003470500743679,1.2093413173652694
0.15,1.5,1,102,0.9150485436893204,1.2403665413533835
0.15,1.5,1,108,0.9359534206695779,1.2752164755441142
0.15,1.5,1,114,0.950509461426492,1.2964788732394366
0.15,1.5,1,120,1.0157232704402517,1.398173979203652
0.15,1.5,1,126,0.9867819013726487,1.3567208271787297
0.15,1.5,1,132,0.9933707292197859,1.3626968503937007
0.15,1.5,1,138,0.9801291604570294,1.3415984593163217
0.15,1.5,1,144,0.9818538499264345,1.3489916963226571
0.15,1.5,1,150,1.0171198388721048,1.3953261927945473
0.15,1.75,0,0,1.0078922934076138,1.009673790776153
0.15,1.75,0,6,1.0018717828731867,1.0049988638945695
0.15,1.75,0,12,0.974987974987975,0.9709909491761429
0.15,1.75,0,18,0.9654367118169079,0.9676104190260476
0.15,1.75,0,24,0.9863593603010348,0.9863169897377423
0.15,1.75,0,30,0.9720643939393939,0.9679633867276888
0.15,1.75,0,36,0.9426191577973161,0.9393464637421666
0.15,1.75,0,42,0.9305993690851735,0.9265795206971678
0.15,1.75,0,48,0.9312169312169312,0.9301431318094424
0.15,1.75,0,54,0.9437949640287769,0.9512831665941713
0.15,1.75,0,60,1.0220657276995304,1.0438935637934956
0.15,1.75,0,66,0.9926233287229138,1.0516778523489934
0.15,1.75,0,72,0.9622810956443646,1.0819387089763095
0.15,1.75,0,78,0.9419642857142857,1.120164253295872
0.15,1.75,0,84,0.9177158273381295,1.1558752997601918
0.15,1.75,0,90,0.9607126541799909,1.2449745968632648
0.15,1.75,0,96,0.9911586784550954,1.3156116242396936
0.15,1.75,0,102,1.0724710619023654,1.4498050682261208
0.15,1.75,0,108,1.062062062062062,1.4533559486309668
0.15,1.75,0,114,1.1134969325153374,1.5217069560927479
0.15,1.75,0,120,1.1082550667325755,1.5204790419161676
0.15,1.75,0,126,1.1722537390407426,1.6123721626340732
0.15,1.75,0,132,1.186046511627907,1.6208530805687205
0.15,1.75,0,138,1.1664964249233911,1.6045589692765114
0.15,1.75,0,144,1.1776216758655293,1.61952288218111
0.15,1.75,0,150,1.135864135864136,1.5643444605708756
0.15,1.75,1,0,1.004614674665436,1.005599104143337
0.15,1.75,1,6,1.019764705882353,1.0196212639744466
0.15,1.75,1,12,1.0212464589235128,1.0200867381876284
0.15,1.75,1,18,1.0094295143800094,1.0091220068415052
0.15,1.75,1,24,1.063049853372434,1.0634019399101018
0.15,1.75,1,30,1.0406504065040652,1.0362837993991219
0.15,1.75,1,36,1.033906399235912,1.033317908375752
0.15,1.75,1,42,1.0732421875,1.069591884878509
0.15,1.75,1,48,1.079731027857829,1.0794794329537531
0.15,1.75,1,54,1.1324025036109773,1.1381640260950605
0.15,1.75,1,60,1.147186147186147,1.1764842840512224
0.15,1.75,1,66,1.1777449532250124,1.2584189156914258
0.15,1.75,1,72,1.1636993076162216,1.3241626794258374
0.15,1.75,1,78,1.1327821011673151,1.3606288127639605
0.15,1.75,1,84,1.115702479338843,1.4194536033914271
0.15,1.75,1,90,1.1875314228255405,1.5616638287521285
0.15,1.75,1,96,1.19533961328706,1.6035928143712574
0.15,1.75,1,102,1.2106796116504854,1.6393327067669172
0.15,1.75,1,108,1.173216885007278,1.6005148607535689
0.15,1.75,1,114,1.1984473556525959,1.6427230046948358
0.15,1.75,1,120,1.3259958071278826,1.8267816383464368
0.15,1.75,1,126,1.3167259786476868,1.8074839980305268
0.15,1.75,1,132,1.3472718001019888,1.843503937007874
0.15,1.75,1,138,1.2334823646299056,1.6947520462205103
0.15,1.75,1,144,1.2638548307994115,1.7383155397390273
0.15,1.75,1,150,1.312185297079557,1.7986854917234665
0.15,2.0,0,0,0.9986072423398329,1.001124859392576
0.15,2.0,0,6,0.9990641085634067,1.001136105430584
0.15,2.0,0,12,1.0187590187590188,1.016012996054769
0.15,2.0,0,18,1.004203643157403,1.0045300113250284
0.15,2.0,0,24,1.0183443085606774,1.0191562143671609
0.15,2.0,0,30,0.9910037878787878,0.9881006864988559
0.15,2.0,0,36,0.993984266543267,0.9926141450313339
0.15,2.0,0,42,0.9621451104100947,0.9603485838779956
0.15,2.0,0,48,0.9400352733686067,0.9431745353556932
0.15,2.0,0,54,0.9856115107913669,0.9895606785558939
0.15,2.0,0,60,1.0769953051643193,1.1021150784625882
0.15,2.0,0,66,1.046104195481789,1.134675615212528
0.15,2.0,0,72,0.9748540637629097,1.1399695718322105
0.15,2.0,0,78,0.9053571428571429,1.1772206613356386
0.15,2.0,0,84,0.9392985611510791,1.247874427730543
0.15,2.0,0,90,1.020100502512563,1.336867682792136
0.15,2.0,0,96,1.0898092135877153,1.4482991664789366
0.15,2.0,0,102,1.175138399597383,1.5935672514619883
0.15,2.0,0,108,1.2077077077077076,1.645262902834989
0.15,2.0,0,114,1.2765848670756645,1.7402565367538234
0.15,2.0,0,120,1.2338111715274345,1.6960479041916168
0.15,2.0,0,126,1.3249097472924187,1.8109254178099277
0.15,2.0,0,132,1.317312661498708,1.8036916936891993
0.15,2.0,0,138,1.3237997957099081,1.8238354806739345
0.15,2.0,0,144,1.2022077270446563,1.6606621226874392
0.15,2.0,0,150,1.2152847152847153,1.6695694242864054
0.15,2.0,1,0,0.9963082602676512,1.0
0.15,2.0,1,6,1.024,1.0234998859228839
0.15,2.0,1,12,1.0113314447592068,1.0089020771513353
0.15,2.0,1,18,0.9575671852899575,0.9568985176738882
0.15,2.0,1,24,1.0009775171065494,1.0014194464158979
0.15,2.0,1,30,1.0019129603060737,1.0
0.15,2.0,1,36,0.9837631327602674,0.984729291994447
0.15,2.0,1,42,1.03173828125,1.0290162774239207
0.15,2.0,1,48,1.0523535062439962,1.052521496630258
0.15,2.0,1,54,1.092441020702937,1.09762348555452
0.15,2.0,1,60,1.1226551226551227,1.1648428405122235
0.15,2.0,1,66,1.1329394387001477,1.241700501552424
0.15,2.0,1,72,1.0692383778437191,1.2985645933014354
0.15,2.0,1,78,1.002431906614786,1.3352885969028625
0.15,2.0,1,84,1.0228488089450656,1.4199246349505417
0.15,2.0,1,90,1.1367521367521367,1.5589880807589394
0.15,2.0,1,96,1.19533961328706,1.6191616766467065
0.15,2.0,1,102,1.1975728155339807,1.6228853383458646
0.15,2.0,1,108,1.2314410480349345,1.6812543880177861
0.15,2.0,1,114,1.1717612809315867,1.60962441314554
0.15,2.0,1,120,1.2767295597484276,1.75754501648491
0.15,2.0,1,126,1.2714794102694458,1.7513540128015757
0.15,2.0,1,132,1.2881183069862314,1.765748031496063
0.15,2.0,1,138,1.3169398907103824,1.8062108810784785
0.15,2.0,1,144,1.3060323688082394,1.7997627520759194
0.15,2.0,1,150,1.3605236656596174,1.8627069133398246
0.15,2.25,0,0,0.9948932219127206,0.997525309336333
0.15,2.25,0,6,0.984089845577913,0.9875028402635765
0.15,2.25,0,12,1.0115440115440115,1.0069621721977258
0.15,2.25,0,18,1.0023353573096683,1.0029445073612684
0.15,2.25,0,24,0.9849482596425212,0.9881413911060434
0.15,2.25,0,30,1.003787878787879,0.9986270022883296
0.15,2.25,0,36,0.966219342896807,0.9653088630259624
0.15,2.25,0,42,0.9508787742226228,0.9466230936819172
0.15,2.25,0,48,0.9691358024691358,0.9728690450758385
0.15,2.25,0,54,1.0454136690647482,1.050021748586342
0.15,2.25,0,60,1.1084507042253522,1.1507846258812826
0.15,2.25,0,66,1.0599354541263255,1.1733780760626398
0.15,2.25,0,72,0.920071845532106,1.1819169745707454
0.15,2.25,0,78,0.9258928571428572,1.2373027879835747
0.15,2.25,0,84,0.9766187050359713,1.329845214737301
0.15,2.25,0,90,1.0571037003197807,1.4280980781974817
0.15,2.25,0,96,1.088413215449046,1.4660959675602614
0.15,2.25,0,102,1.2536487166582788,1.6951754385964912
0.15,2.25,0,108,1.2467467467467468,1.6966319360310154
0.15,2.25,0,114,1.3348670756646217,1.8157375431672422
0.15,2.25,0,120,1.3153732081067722,1.8019161676646707
0.15,2.25,0,126,1.33161423414131,1.8288850087303568
0.15,2.25,0,132,1.3695090439276485,1.8735345472686455
0.15,2.25,0,138,1.4039836567926456,1.9288899900891971
0.15,2.25,0,144,1.4074259909683893,1.938412852969815
0.15,2.25,0,150,1.3601398601398602,1.8703434929850025
0.15,2.25,1,0,1.0009229349330873,1.0029115341545354
0.15,2.25,1,6,1.0075294117647058,1.0093543235227014
0.15,2.25,1,12,0.9886685552407932,0.9872175302442365
0.15,2.25,1,18,0.9811409712399811,0.9801596351197264
0.15,2.25,1,24,1.0127077223851417,1.0137213153536788
0.15,2.25,1,30,1.010521281683405,1.0097064941067715
0.15,2.25,1,36,1.0038204393505252,1.0020823692734846
0.15,2.25,1,42,1.0361328125,1.0356216088700165
0.15,2.25,1,48,1.0830931796349663,1.0841273530095283
0.15,2.25,1,54,1.1328839672604718,1.1428238583410997
0.15,2.25,1,60,1.1596921596921597,1.2009313154831198
0.15,2.25,1,66,1.1669128508124076,1.2744208263673273
0.15,2.25,1,72,1.162215628090999,1.3220095693779905
0.15,2.25,1,78,1.0851167315175096,1.3742374472078835
0.15,2.25,1,84,1.093339815264949,1.4689119170984455
0.15,2.25,1,90,1.146807440925088,1.610800291899781
0.15,2.25,1,96,1.2439266236985622,1.6768862275449101
0.15,2.25,1,102,1.2655339805825243,1.7161654135338347
0.15,2.25,1,108,1.301795245026686,1.764568219049848
0.15,2.25,1,114,1.299854439592431,1.7767605633802817
0.15,2.25,1,120,1.4439203354297694,1.9761602840476795
0.15,2.25,1,126,1.347737671581088,1.8478581979320532
0.15,2.25,1,132,1.3931667516573176,1.907234251968504
0.15,2.25,1,138,1.3368107302533532,1.838950409244102
0.15,2.25,1,144,1.329573320255027,1.829655990510083
0.15,2.25,1,150,1.3841893252769386,1.8999513145082765
0.15,2.5,0,0,0.9944289693593314,0.9961754780652419
0.15,2.5,0,6,1.0051474029012635,1.0074982958418541
0.15,2.5,0,12,1.0274170274170273,1.0229751682524948
0.15,2.5,0,18,1.0037365716954694,1.0031710079275198
0.15,2.5,0,24,1.0004703668861712,1.0004561003420753
0.15,2.5,0,30,1.0303030303030303,1.0272311212814644
0.15,2.5,0,36,1.008792225821379,1.009623992837959
0.15,2.5,0,42,0.9959441189725101,0.9941176470588236
0.15,2.5,0,48,0.9620811287477954,0.9632557145908994
0.15,2.5,0,54,1.0314748201438848,1.0352327098738583
0.15,2.5,0,60,1.0967136150234742,1.151239481464635
0.15,2.5,0,66,1.0101429230059935,1.1774049217002238
0.15,2.5,0,72,0.8509205208801077,1.1956096500760705
0.15,2.5,0,78,0.8098214285714286,1.244650961746272
0.15,2.5,0,84,0.8232913669064749,1.3215609330717244
0.15,2.5,0,90,0.9186843307446323,1.4177159266622488
0.15,2.5,0,96,0.9851093531875291,1.5131786438387025
0.15,2.5,0,102,1.1565173628585808,1.6966374269005848
0.15,2.5,0,108,1.2757757757757757,1.7695662708989581
0.15,2.5,0,114,1.2413087934560327,1.6941292550567342
0.15,2.5,0,120,1.2357884330202669,1.695808383233533
0.15,2.5,0,126,1.3151108818978856,1.8026939386380643
0.15,2.5,0,132,1.358656330749354,1.8615614866550263
0.15,2.5,0,138,1.3794688457609805,1.8971754212091179
0.15,2.5,0,144,1.3497240341194179,1.8573515092502435
0.15,2.5,0,150,1.2572427572427571,1.723512336719884
0.15,2.5,1,0,1.0,1.002239641657335
0.15,2.5,1,6,1.0131764705882353,1.0123203285420945
0.15,2.5,1,12,0.996222851746931,0.9940652818991098
0.15,2.5,1,18,1.005186232909005,1.001824401368301
0.15,2.5,1,24,1.04594330400782,1.0456588597113792
0.15,2.5,1,30,1.0124342419894787,1.012941992142362
0.15,2.5,1,36,1.0210124164278893,1.020823692734845
0.15,2.5,1,42,1.07470703125,1.0714791224345364
0.15,2.5,1,48,1.1047070124879923,1.106902161282826
0.15,2.5,1,54,1.1617717862301395,1.167986952469711
0.15,2.5,1,60,1.1933621933621934,1.228637951105937
0.15,2.5,1,66,1.1157065484982767,1.3181275376164319
0.15,2.5,1,72,1.062809099901088,1.3933014354066986
0.15,2.5,1,78,1.038910505836576,1.449788831534491
0.15,2.5,1,84,1.0816723383568303,1.5452190296749881
0.15,2.5,1,90,1.2217194570135748,1.6881537338846997
0.15,2.5,1,96,1.3158155676747645,1.7532934131736526
0.15,2.5,1,102,1.3,1.7652725563909775
0.15,2.5,1,108,1.3634158175642892,1.8469459396208752
0.15,2.5,1,114,1.4046579330422124,1.9145539906103286
0.15,2.5,1,120,1.5628930817610063,2.1382196297235607
0.15,2.5,1,126,1.5439755973563802,2.120876415558838
0.15,2.5,1,132,1.5415604283528812,2.112450787401575
0.15,2.5,1,138,1.4893194237456533,2.047905633124699
0.15,2.5,1,144,1.5213339872486513,2.097508896797153
0.15,2.5,1,150,1.4949647532729105,2.0525803310613435
0.25,0.5,0,0,1.011142061281337,1.0119235095613048
0.25,0.5,0,6,0.9981282171268133,1.0013633265167008
0.25,0.5,0,12,1.0245310245310246,1.022511023439313
0.25,0.5,0,18,0.9981317141522653,0.9961494903737259
0.25,0.5,0,24,1.0183443085606774,1.0150513112884834
0.25,0.5,0,30,0.9640151515151515,0.9640732265446225
0.25,0.5,0,36,0.93521517815826,0.9344225604297225
0.25,0.5,0,42,0.8760703019378098,0.8734204793028323
0.25,0.5,0,48,0.8571428571428571,0.8613544114505448
0.25,0.5,0,54,0.802158273381295,0.8083949543279687
0.25,0.5,0,60,0.7347417840375586,0.7566522629065272
0.25,0.5,0,66,0.6523743660673121,0.6993288590604027
0.25,0.5,0,72,0.56757970363718,0.6431210606389915
0.25,0.5,0,78,0.5008928571428571,0.5967149340825589
0.25,0.5,0,84,0.47032374100719426,0.5849138870721604
0.25,0.5,0,90,0.4540886249428963,0.578087033355423
0.25,0.5,0,96,0.4355514192647743,0.5710745663437711
0.25,0.5,0,102,0.45042778057372923,0.6025828460038987
0.25,0.5,0,108,0.44344344344344344,0.595105403440756
0.25,0.5,0,114,0.4570552147239264,0.6171682289097188
0.25,0.5,0,120,0.42857142857142855,0.5846706586826347
0.25,0.5,0,126,0.4657039711191336,0.6323272636567723
0.25,0.5,0,132,0.448062015503876,0.6156148665502619
0.25,0.5,0,138,0.4627170582226762,0.6300792864222002
0.25,0.5,0,144,0.4500752634219769,0.620253164556962
0.25,0.5,0,150,0.44755244755244755,0.6161103047895501
0.25,0.5,1,0,1.0050761421319796,1.0094064949608064
0.25,0.5,1,6,0.9943529411764706,0.9936116814966918
0.25,0.5,1,12,0.993862134088763,0.991782698014152
0.25,0.5,1,18,1.0037718057520038,1.0034207525655645
0.25,0.5,1,24,1.018572825024438,1.0182162290040218
0.25,0.5,1,30,0.975609756097561,0.9743471227178183
0.25,0.5,1,36,0.9617956064947469,0.961591855622397
0.25,0.5,1,42,0.9833984375,0.9806558150507195
0.25,0.5,1,48,0.9370797310278578,0.9374854752498257
0.25,0.5,1,54,0.9080404429465575,0.9168219944082013
0.25,0.5,1,60,0.84992784992785,0.8842840512223515
0.25,0.5,1,66,0.7725258493353028,0.8430857415810843
0.25,0.5,1,72,0.6646884272997032,0.7669856459330143
0.25,0.5,1,78,0.583171206225681,0.7076489910839981
0.25,0.5,1,84,0.4948954788526981,0.6403674046161093
0.25,0.5,1,90,0.4962292609351433,0.6475310143517392
0.25,0.5,1,96,0.46504709965294994,0.6253892215568863
0.25,0.5,1,102,0.44223300970873786,0.6031484962406015
0.25,0.5,1,108,0.438136826783115,0.5988766674467587
0.25,0.5,1,114,0.44784085395439105,0.6133802816901408
0.25,0.5,1,120,0.5,0.6809535886380929
0.25,0.5,1,126,0.4753431621759024,0.6541112752338749
0.25,0.5,1,132,0.47628760836308004,0.6540354330708661
0.25,0.5,1,138,0.4659711872826627,0.6391429947038999
0.25,0.5,1,144,0.46542422756253066,0.6341637010676157
0.25,0.5,1,150,0.4808660624370594,0.6596884128529699
0.25,0.75,0,0,1.001392757660167,1.0020247469066366
0.25,0.75,0,6,0.9489939167056621,0.9525107930015906
0.25,0.75,0,12,0.9995189995189995,0.998375493153864
0.25,0.75,0,18,0.9780476412891173,0.9775764439411099
0.25,0.75,0,24,0.977892756349953,0.978563283922463
0.25,0.75,0,30,0.9933712121212122,0.9908466819221968
0.25,0.75,0,36,0.8991207774178621,0.8988361683079678
0.25,0.75,0,42,0.8517350157728707,0.8490196078431372
0.25,0.75,0,48,0.808641975308642,0.8120059816278573
0.25,0.75,0,54,0.8273381294964028,0.8347107438016529
0.25,0.75,0,60,0.8075117370892019,0.8382988401182625
0.25,0.75,0,66,0.7385892116182573,0.7975391498881432
0.25,0.75,0,72,0.6416704086214639,0.7344055640078244
0.25,0.75,0,78,0.5584821428571428,0.6777609682299546
0.25,0.75,0,84,0.5319244604316546,0.6721168519729671
0.25,0.75,0,90,0.5052535404294198,0.6582725867020102
0.25,0.75,0,96,0.48255002326663565,0.6409101148907411
0.25,0.75,0,102,0.5118268746854555,0.6920077972709552
0.25,0.75,0,108,0.5,0.6806396898473468
0.25,0.75,0,114,0.49642126789366053,0.6734089787863838
0.25,0.75,0,120,0.4957983193277311,0.6752095808383234
0.25,0.75,0,126,0.5136668385765859,0.6989274133200299
0.25,0.75,0,132,0.5286821705426357,0.7161386879521078
0.25,0.75,0,138,0.5286006128702758,0.7267096134786918
0.25,0.75,0,144,0.5273457099849473,0.7251703992210321
0.25,0.75,0,150,0.5369630369630369,0.7404450895016933
0.25,0.75,1,0,0.9949238578680203,0.9975363941769317
0.25,0.75,1,6,1.0230588235294118,1.0266940451745379
0.25,0.75,1,12,1.040604343720491,1.0383474092672906
0.25,0.75,1,18,1.0075436115040075,1.0050171037628277
0.25,0.75,1,24,1.0180840664711632,1.0156139105748758
0.25,0.75,1,30,0.9985652797704447,0.9976889299745783
0.25,0.75,1,36,0.9727793696275072,0.9743174456270245
0.25,0.75,1,42,0.98486328125,0.9820712432177401
0.25,0.75,1,48,0.9510086455331412,0.9525912154310946
0.25,0.75,1,54,0.94174289841117,0.9531686859273066
0.25,0.75,1,60,0.8759018759018758,0.9119906868451688
0.25,0.75,1,66,0.8247168882323979,0.8973011702889897
0.25,0.75,1,72,0.7467853610286844,0.8574162679425837
